 status Perkawinan;Kursus;Kehadiran siang/malam;Kualifikasi sebelumnya;Kualifikasi sebelumnya(Nilai);Kualifikasi Ibu;Kualifikasi Ayah;Pekerjaan Ibu;Pekerjaan Ayah ;Nilai Penerimaan ;Pendidikan Khusus;Biaya Kuliah terkini ;Gender;Pemegang beasiswa;Usia saat pendaftaran;Unit kurikulum semester1 (dikreditkan);Unit kurikulum semester1 (Terdaftar);Unit kurikulum semester1 (Evaluasi);Unit kurikulum semester1 (Disetujui );Unit kurikulum semester1 (Kelas);Unit kurikulum semester1 (Tanpa  evaluasi);Unit kurikuler semester2(dikreditkan);Unit kurikuler semester2(Terdaftar);Unit kurikuler semester2(Evaluasi);Unit kurikuler semester2(Disetujui);Curricular units 2nd sem (grade);Unit kurikuler semester2(Tanpa evaluasi);tingkat Pengangguran;Tingkat inflasi;GDP;Target
1;9147;1;1;130.00.00;19;1;7;4;117.08.00;0;1;1;0;20;0;5;8;3;11.00;0;0;5;11;3;12.00;0;10.08;01.04;0,093055556;Enrolled
1;171;1;1;161.00.00;37;37;9;9;144.02.00;0;1;1;0;18;0;0;0;0;00.00;0;0;0;0;0;00.00;0;07.06;02.06;00.32;Graduate
1;9254;1;39;130.00.00;39;39;194;193;130.00.00;0;1;1;0;23;0;6;12;3;11.05;0;0;6;12;3;10.666.666.666.666.600;0;08.09;01.04;03.51;Enrolled
1;9500;1;1;111.00.00;1;3;9;10;128.02.00;0;1;1;0;23;0;8;8;8;125.075;0;0;8;8;8;125.075;0;09.04;-0.8;-3.12;Graduate
1;9003;1;42;140.00.00;3;38;141;151;135.03.00;0;1;1;0;21;7;12;18;11;12.090.909.090.909.000;0;5;12;14;11;12.00;0;08.09;01.04;03.51;Graduate
1;9130;1;1;132.00.00;1;1;3;3;143.09.00;0;1;1;0;20;0;5;14;2;11.00;3;0;5;9;3;12.666.666.666.666.600;0;09.04;-0.8;-3.12;Enrolled
1;9991;0;1;139.00.00;1;1;4;10;140.07.00;0;1;1;0;25;0;5;13;1;10.00;0;0;5;8;2;11.333.333.333.333.300;0;12.04;00.05;0,096527778;Dropout
1;9130;1;1;132.00.00;19;38;9;9;130.04.00;0;1;1;0;18;0;6;6;6;13.05;0;0;6;9;5;13.02;0;08.09;01.04;03.51;Graduate
1;9070;1;6;119.00.00;1;1;9;9;123.02.00;0;1;1;0;22;0;6;6;6;14.166.666.666.666.600;0;0;6;8;6;13.625;0;10.08;01.04;0,093055556;Graduate
1;9670;1;1;133.01.00;19;19;3;9;118.00.00;0;1;1;0;27;0;6;7;6;14.00;0;0;6;7;6;14.714.285.714.285.700;0;08.09;01.04;03.51;Graduate
1;9003;1;19;133.01.00;4;1;2;4;120.00.00;0;1;1;0;25;0;3;4;0;00.00;0;0;3;5;0;00.00;0;16.02;00.03;-0.92;Dropout
1;9119;1;1;129.00.00;34;36;0;5;118.09.00;0;1;1;0;18;0;5;9;3;11.666.666.666.666.600;0;0;5;10;3;11.333.333.333.333.300;4;07.06;02.06;00.32;Dropout
1;9085;1;1;128.00.00;38;19;8;8;117.02.00;0;1;1;0;20;0;5;7;5;14.06;1;0;5;5;5;14.02;0;12.07;03.07;-1.7;Graduate
1;9003;1;1;120.00.00;3;4;2;2;120.00.00;0;1;1;0;27;0;6;10;5;13.00;0;0;6;13;5;11.05;0;16.02;00.03;-0.92;Graduate
1;8014;0;1;130.00.00;1;1;9;9;118.01.00;0;1;1;0;20;0;6;7;6;12.166.666.666.666.600;0;0;6;9;6;12.00;0;07.06;02.06;00.32;Graduate
1;9147;1;1;130.00.00;38;37;9;9;124.08.00;0;1;1;0;22;0;5;9;0;00.00;0;0;5;5;1;12.00;0;07.06;02.06;00.32;Dropout
1;9119;1;1;111.00.00;19;3;5;10;106.05.00;0;1;1;0;19;0;5;10;3;10.05;0;0;5;11;3;10.08;0;12.04;00.05;0,096527778;Dropout
1;9147;1;1;121.00.00;3;19;4;5;116.08.00;0;1;1;0;20;0;5;14;3;12.04;0;0;5;8;5;10.833.333.333.333.300;0;13.09;-0.3;0,054861111;Enrolled
1;171;1;1;117.00.00;19;12;9;10;109.03.00;0;1;1;0;19;0;0;0;0;00.00;0;0;0;0;0;00.00;0;09.04;-0.8;-3.12;Graduate
2;9085;1;9;133.01.00;1;1;4;4;120.00.00;0;0;1;0;29;0;5;12;0;00.00;4;0;5;8;0;00.00;1;09.04;-0.8;-3.12;Dropout
1;9500;1;1;149.00.00;3;1;9;9;137.05.00;0;1;1;0;19;0;8;8;7;13.828.571.428.571.400;0;0;8;8;7;13.828.571.428.571.400;0;12.07;03.07;-1.7;Graduate
1;9991;0;1;172.00.00;19;37;9;8;150.00.00;0;1;0;1;28;0;5;7;5;10.06;0;0;5;6;5;10.02;0;09.04;-0.8;-3.12;Enrolled
2;9238;1;1;134.00.00;37;37;5;5;120.04.00;0;1;0;0;20;0;6;7;6;11.05;0;0;6;6;6;11.666.666.666.666.600;0;07.06;02.06;00.32;Graduate
1;9070;1;1;136.00.00;37;37;9;8;136.07.00;0;1;0;0;20;0;6;6;4;13.05;0;0;6;8;6;13.625;0;10.08;01.04;0,093055556;Graduate
1;8014;0;1;133.01.00;34;5;0;1;118.05.00;0;1;0;0;31;0;6;12;0;00.00;0;0;6;0;0;00.00;0;07.06;02.06;00.32;Dropout
1;9500;1;1;141.00.00;12;1;5;5;133.00.00;0;1;0;0;18;0;7;8;7;125.375;0;0;8;9;7;12.614.285.714.285.700;0;13.09;-0.3;0,054861111;Graduate
1;9670;1;1;141.00.00;1;19;8;7;128.08.00;0;1;0;0;19;0;6;6;6;14.833.333.333.333.300;0;0;6;8;6;13.285.714.285.714.200;0;08.09;01.04;03.51;Enrolled
1;9147;1;1;148.00.00;37;38;9;8;133.00.00;0;1;0;0;18;0;5;10;4;12.00;0;0;5;9;4;12.08;0;13.09;-0.3;0,054861111;Graduate
1;9254;1;1;102.00.00;37;37;7;7;102.00.00;0;1;0;0;19;0;6;8;5;11.08;0;0;6;8;5;11.06;0;10.08;01.04;0,093055556;Graduate
1;9147;1;1;143.00.00;1;19;3;3;133.09.00;0;1;0;1;18;0;5;5;5;15.00;0;0;5;5;5;15.02;0;12.07;03.07;-1.7;Graduate
1;9085;1;1;120.00.00;38;19;90;90;127.00.00;0;1;0;0;19;0;5;7;3;12.00;0;0;5;7;5;13.02;0;07.06;02.06;00.32;Graduate
1;9773;1;1;121.00.00;38;38;9;8;120.04.00;0;1;0;1;18;0;6;6;6;12.833.333.333.333.300;0;0;6;7;6;12.285.714.285.714.200;0;15.05;02.08;-4.06;Graduate
1;9254;1;1;122.00.00;37;37;9;3;124.05.00;0;1;0;0;19;0;6;12;6;11.666.666.666.666.600;0;0;6;14;3;12.00;0;07.06;02.06;00.32;Graduate
1;9556;1;1;122.00.00;37;1;5;4;123.09.00;0;1;0;0;19;0;7;9;7;121.625;0;0;8;8;8;13.825;0;13.09;-0.3;0,054861111;Graduate
1;9670;1;1;123.00.00;19;1;9;3;117.08.00;0;1;0;0;18;0;6;6;6;13.833.333.333.333.300;0;0;6;11;6;14.555.555.555.555.500;0;10.08;01.04;0,093055556;Graduate
1;9500;1;1;133.00.00;3;19;2;8;126.07.00;0;1;0;0;19;0;7;12;4;12.45;0;0;7;11;5;11.07;0;16.02;00.03;-0.92;Enrolled
1;9670;1;39;110.00.00;37;1;9;4;110.00.00;0;1;0;1;20;2;6;9;6;12.125;0;2;6;7;6;13.571.428.571.428.500;0;11.01;00.06;02.02;Graduate
1;9670;1;1;155.00.00;1;19;4;8;134.07.00;0;1;0;0;20;0;6;8;5;13.04;0;0;6;10;4;13.00;0;12.07;03.07;-1.7;Enrolled
1;9003;1;1;119.00.00;37;37;4;6;113.02.00;0;1;0;0;20;0;6;8;6;13.333.333.333.333.300;0;0;6;8;5;14.00;0;11.01;00.06;02.02;Enrolled
1;9991;0;3;120.00.00;37;37;9;9;141.00.00;0;1;0;0;29;10;15;15;11;11.454.545.454.545.400;0;9;13;16;11;11.545.454.545.454.500;0;10.08;01.04;0,093055556;Dropout
1;9853;1;1;133.01.00;38;12;7;0;111.05.00;0;0;0;1;20;0;6;10;4;12.00;0;0;6;14;3;10.00;0;07.06;02.06;00.32;Dropout
4;9853;1;1;143.00.00;37;1;9;10;140.00.00;0;0;0;0;31;0;7;8;6;12.666.666.666.666.600;0;0;7;9;5;12.06;0;08.09;01.04;03.51;Dropout
1;9670;1;1;149.00.00;19;37;7;4;134.03.00;1;1;0;0;20;0;6;7;6;12.666.666.666.666.600;0;0;6;9;6;1.377.777.777.777.770;0;10.08;01.04;0,093055556;Graduate
1;9003;1;1;133.00.00;38;37;9;9;125.03.00;0;1;0;0;21;12;18;22;18;1.188.888.888.888.880;1;11;13;13;13;11.461.538.461.538.400;0;15.05;02.08;-4.06;Graduate
1;9130;1;3;140.00.00;19;38;9;9;140.00.00;0;1;0;0;23;0;6;0;0;00.00;0;0;6;0;0;00.00;0;12.04;00.05;0,096527778;Dropout
1;9070;1;1;122.00.00;19;38;5;7;119.06.00;0;0;0;0;21;0;6;6;4;13.00;0;0;6;8;4;11.06;0;10.08;01.04;0,093055556;Dropout
1;9500;1;40;170.00.00;1;1;9;4;170.00.00;0;1;0;0;24;4;7;7;7;16.885.714.285.714.200;0;3;8;9;8;15.744.444.444.444.400;0;16.02;00.03;-0.92;Graduate
1;8014;0;1;120.00.00;1;1;4;4;150.05.00;0;1;0;0;27;0;6;6;6;12.05;0;1;6;6;6;12.333.333.333.333.300;0;15.05;02.08;-4.06;Graduate
1;9500;1;1;143.00.00;1;37;3;8;128.00.00;0;1;0;1;18;0;7;9;7;13.055.555.555.555.500;0;0;8;8;8;158.125;0;13.09;-0.3;0,054861111;Graduate
1;171;1;1;115.00.00;9;1;6;6;108.07.00;0;0;0;0;21;0;0;0;0;00.00;0;0;0;0;0;00.00;0;09.04;-0.8;-3.12;Dropout
1;9130;1;1;123.00.00;19;3;3;2;121.06.00;0;1;0;1;19;0;5;7;0;00.00;0;0;5;5;0;00.00;0;07.06;02.06;00.32;Dropout
1;9500;1;1;131.00.00;38;19;7;7;125.03.00;0;1;0;1;19;0;8;8;7;12.355.714.285.714.200;0;0;8;8;7;12.355.714.285.714.200;0;10.08;01.04;0,093055556;Graduate
1;9085;1;1;127.00.00;19;38;194;193;117.06.00;0;1;0;0;18;0;6;0;0;00.00;0;0;6;0;0;00.00;0;12.04;00.05;0,096527778;Dropout
1;9500;1;1;126.00.00;38;37;6;5;124.03.00;0;1;0;1;18;0;7;8;5;0,526388889;0;0;7;8;5;0,526388889;0;07.06;02.06;00.32;Enrolled
1;9853;1;1;112.00.00;37;37;191;182;106.01.00;0;1;0;1;20;0;7;7;7;13.857.142.857.142.800;0;0;7;8;7;12.571.428.571.428.500;0;08.09;01.04;03.51;Graduate
2;8014;0;1;150.00.00;1;37;4;7;139.09.00;0;1;0;0;24;0;6;9;5;13.00;0;0;6;6;6;14.166.666.666.666.600;0;09.04;-0.8;-3.12;Graduate
1;9070;1;1;116.00.00;1;1;1;1;110.08.00;0;1;0;0;20;0;6;6;6;12.833.333.333.333.300;0;0;6;10;6;11.166.666.666.666.600;0;12.04;00.05;0,096527778;Graduate
1;9147;1;1;118.00.00;1;19;5;7;118.00.00;0;1;0;0;20;0;5;11;4;11.00;0;0;5;7;5;13.02;0;12.04;00.05;0,096527778;Enrolled
1;9500;1;1;130.00.00;19;37;9;9;117.08.00;0;1;0;1;19;0;8;8;7;12.357.142.857.142.800;0;0;8;8;7;12.357.142.857.142.800;0;12.07;03.07;-1.7;Graduate
1;9500;1;1;144.00.00;1;37;9;9;127.05.00;0;1;0;1;18;0;8;8;7;13.857.142.857.142.800;0;0;8;8;7;13.857.142.857.142.800;0;12.07;03.07;-1.7;Graduate
1;9238;1;3;105.00.00;37;37;7;8;129.07.00;0;1;0;1;20;0;6;6;6;12.333.333.333.333.300;0;0;6;6;6;10.666.666.666.666.600;0;09.04;-0.8;-3.12;Graduate
1;9500;1;1;143.00.00;37;37;9;8;130.06.00;0;1;0;0;20;0;7;8;7;12.847.142.857.142.800;0;0;8;10;8;13.788.888.888.888.800;0;16.02;00.03;-0.92;Graduate
1;9500;1;1;137.00.00;19;37;4;7;126.03.00;0;1;0;1;19;0;7;9;6;12.339.999.999.999.900;0;0;8;9;8;1.301.875;0;11.01;00.06;02.02;Graduate
1;9085;1;39;140.00.00;3;1;2;3;140.00.00;0;1;0;0;19;0;6;10;5;12.666.666.666.666.600;0;0;6;19;4;0,510416667;0;12.04;00.05;0,096527778;Enrolled
1;9773;1;1;133.01.00;3;19;4;5;105.00.00;0;1;0;0;20;0;6;6;6;13.833.333.333.333.300;0;0;6;6;6;12.05;0;12.07;03.07;-1.7;Graduate
1;9147;1;1;116.00.00;1;38;4;3;114.06.00;0;1;0;0;19;0;5;15;2;0,46875;0;0;5;11;2;10.00;0;13.09;-0.3;0,054861111;Dropout
1;9853;1;1;117.00.00;38;38;9;7;114.06.00;0;1;0;0;19;0;6;11;4;13.25;0;0;6;10;4;10.25;0;09.04;-0.8;-3.12;Dropout
1;9500;1;1;137.00.00;38;37;7;5;131.00.00;0;1;0;1;18;0;8;8;8;1.373.125;0;0;8;8;8;1.373.125;0;09.04;-0.8;-3.12;Graduate
1;9070;1;1;116.00.00;38;37;9;9;109.00.00;0;1;0;1;23;0;6;6;6;13.333.333.333.333.300;0;0;6;8;3;12.666.666.666.666.600;0;11.01;00.06;02.02;Dropout
1;9853;1;1;133.01.00;19;19;9;8;132.00.00;0;1;0;0;21;0;6;8;5;12.00;0;0;6;9;5;10.08;0;12.07;03.07;-1.7;Dropout
1;8014;0;39;130.00.00;37;38;6;6;130.00.00;0;1;0;0;23;5;9;10;9;1.088.888.888.888.880;0;3;8;10;6;11.333.333.333.333.300;0;11.01;00.06;02.02;Graduate
1;9500;1;1;106.00.00;19;37;9;7;109.05.00;0;1;0;0;19;0;7;8;7;13.025;0;0;8;9;8;13.811.111.111.111.100;0;13.09;-0.3;0,054861111;Graduate
1;9773;1;1;125.00.00;1;38;5;6;115.09.00;0;1;0;0;18;0;6;6;6;13.00;0;0;6;6;6;14.166.666.666.666.600;0;12.04;00.05;0,096527778;Graduate
1;9773;1;1;134.00.00;19;37;9;9;131.06.00;1;1;0;0;19;0;6;10;5;11.08;0;0;6;10;5;12.00;0;10.08;01.04;0,093055556;Graduate
1;9500;1;1;133.01.00;19;37;9;9;120.00.00;0;1;0;1;25;0;8;8;7;12.042.857.142.857.100;0;0;8;8;7;12.042.857.142.857.100;0;12.07;03.07;-1.7;Graduate
1;9853;1;1;117.00.00;1;38;4;9;109.07.00;0;1;0;0;19;0;6;9;5;12.02;0;0;6;10;4;13.00;0;09.04;-0.8;-3.12;Enrolled
1;9500;1;1;136.00.00;1;19;5;7;136.04.00;0;1;0;1;19;0;7;8;7;128.375;0;0;8;8;8;15.05;0;13.09;-0.3;0,054861111;Graduate
1;9556;1;1;120.00.00;38;38;191;193;120.00.00;0;1;0;1;24;0;7;13;7;11.00;0;0;8;13;7;11.07;0;12.07;03.07;-1.7;Graduate
1;9670;1;1;135.00.00;37;37;9;7;132.06.00;0;1;0;1;18;0;6;7;6;13.05;0;0;6;9;5;14.00;0;08.09;01.04;03.51;Graduate
1;9238;1;1;122.00.00;37;37;7;5;112.09.00;0;1;0;1;19;0;6;8;6;12.125;0;0;6;7;6;12.714.285.714.285.700;0;16.02;00.03;-0.92;Graduate
1;9500;1;1;147.00.00;37;37;9;9;134.03.00;0;1;0;1;18;0;8;12;7;1.262.857.142.857.140;0;0;8;12;7;1.262.857.142.857.140;0;12.07;03.07;-1.7;Graduate
1;9991;0;1;120.00.00;38;1;9;4;123.02.00;0;1;0;0;27;0;5;9;3;10.666.666.666.666.600;0;0;5;7;4;11.04;0;10.08;01.04;0,093055556;Enrolled
1;9238;1;1;121.00.00;1;1;4;5;117.02.00;0;1;0;0;19;0;6;11;5;11.02;0;0;6;13;5;11.06;0;15.05;02.08;-4.06;Graduate
1;9773;1;1;135.00.00;1;1;3;3;129.08.00;0;1;0;1;18;0;6;6;6;12.666.666.666.666.600;0;0;6;6;6;11.833.333.333.333.300;0;12.07;03.07;-1.7;Dropout
2;9670;1;1;130.00.00;37;37;9;0;158.00.00;0;0;0;0;34;0;6;7;4;13.05;0;0;6;6;0;00.00;6;12.07;03.07;-1.7;Dropout
1;9147;1;1;128.00.00;37;37;9;9;116.05.00;0;1;0;0;18;0;5;9;3;11.666.666.666.666.600;0;0;5;15;2;11.00;0;07.06;02.06;00.32;Enrolled
1;9147;1;1;129.00.00;37;38;4;9;121.00.00;0;1;0;0;18;0;5;8;2;10.05;0;0;5;7;3;12.333.333.333.333.300;0;07.06;02.06;00.32;Enrolled
1;9500;1;1;143.00.00;37;38;7;7;133.08.00;0;1;0;0;18;0;8;8;8;1.426.875;0;0;8;8;8;1.426.875;0;09.04;-0.8;-3.12;Enrolled
1;9773;1;1;108.00.00;38;38;7;7;115.00.00;0;0;0;0;20;0;6;0;0;00.00;0;0;6;0;0;00.00;0;08.09;01.04;03.51;Dropout
1;9147;1;1;130.00.00;19;37;9;9;131.08.00;0;1;0;1;19;0;5;8;2;10.05;0;0;5;11;3;13.333.333.333.333.300;0;07.06;02.06;00.32;Enrolled
1;9238;1;1;135.00.00;37;1;3;5;121.00.00;0;1;0;0;21;0;6;11;5;11.02;0;0;6;15;1;10.00;0;07.06;02.06;00.32;Enrolled
2;9991;0;3;140.00.00;19;19;9;7;152.04.00;0;1;0;0;26;0;5;5;5;12.00;0;0;5;6;5;14.833.333.333.333.300;0;10.08;01.04;0,093055556;Graduate
1;9556;1;1;120.00.00;1;19;4;3;110.02.00;0;1;0;0;27;0;7;9;7;12.228.571.428.571.400;0;1;8;10;8;132.125;0;10.08;01.04;0,093055556;Graduate
1;9670;1;1;117.00.00;1;38;5;1;113.05.00;0;1;0;0;20;0;5;6;4;11.05;0;0;5;5;4;0,46875;0;09.04;-0.8;-3.12;Graduate
1;9238;1;1;151.00.00;19;1;5;0;144.04.00;0;1;0;0;18;0;6;8;6;15.375;0;0;6;7;6;16.428.571.428.571.400;0;16.02;00.03;-0.92;Graduate
1;9085;1;42;140.00.00;1;1;5;5;143.03.00;0;0;0;0;23;7;12;19;9;13.666.666.666.666.600;0;4;9;15;6;13.05;0;08.09;01.04;03.51;Enrolled
1;9500;1;19;133.01.00;1;5;4;3;100.00.00;0;1;0;0;24;0;8;11;7;12.614.285.714.285.700;0;0;8;11;7;12.614.285.714.285.700;0;12.07;03.07;-1.7;Graduate
1;9238;1;39;130.00.00;38;38;6;9;126.03.00;0;1;0;1;19;3;6;7;5;12.02;0;2;6;6;6;11.05;0;13.09;-0.3;0,054861111;Graduate
1;9773;1;1;125.00.00;19;38;3;5;115.09.00;0;1;0;0;19;0;6;13;4;0,510416667;0;0;6;10;4;11.00;0;10.08;01.04;0,093055556;Graduate
1;9238;1;1;125.00.00;19;38;9;6;114.09.00;0;1;0;1;19;0;6;9;5;11.04;0;0;6;9;3;10.00;0;08.09;01.04;03.51;Enrolled
1;9238;1;1;135.00.00;37;19;5;10;121.00.00;0;1;0;0;18;0;6;10;5;10.06;0;0;6;14;2;10.00;0;07.06;02.06;00.32;Enrolled
1;8014;0;1;121.00.00;1;38;5;7;112.03.00;0;1;0;0;22;14;16;16;13;10.923.076.923.076.900;0;13;13;13;11;11.454.545.454.545.400;0;16.02;00.03;-0.92;Graduate
1;9070;1;1;141.00.00;1;19;5;10;127.00.00;0;1;0;0;20;0;6;6;5;12.04;0;0;6;9;5;12.04;0;12.07;03.07;-1.7;Graduate
1;9003;1;1;130.00.00;19;19;9;9;120.00.00;0;1;0;0;25;0;6;6;0;00.00;0;0;6;6;0;00.00;0;11.01;00.06;02.02;Dropout
1;9003;1;39;180.00.00;1;3;4;2;180.00.00;0;1;0;0;21;0;6;6;6;15.833.333.333.333.300;0;0;6;8;6;15.05;0;15.05;02.08;-4.06;Graduate
1;9500;1;1;117.00.00;19;19;194;193;117.04.00;0;1;0;0;19;0;7;12;5;11.08;0;0;7;9;6;11.708.333.333.333.300;0;11.01;00.06;02.02;Enrolled
1;9773;1;1;127.00.00;1;19;4;1;115.08.00;0;1;0;0;18;0;6;7;6;12.571.428.571.428.500;0;0;6;6;6;13.666.666.666.666.600;0;13.09;-0.3;0,054861111;Graduate
1;9670;1;1;126.00.00;37;37;0;0;136.05.00;0;1;0;0;18;0;5;7;3;12.00;0;0;5;7;4;13.25;1;07.06;02.06;00.32;Graduate
1;9500;1;1;143.00.00;3;3;9;7;129.00.00;0;1;1;0;19;0;7;8;7;133.625;0;0;8;9;8;14.444.444.444.444.400;0;13.09;-0.3;0,054861111;Graduate
1;9085;1;1;144.00.00;3;3;6;6;137.06.00;0;1;0;1;19;0;5;6;5;15.04;0;0;5;5;5;16.00;0;10.08;01.04;0,093055556;Graduate
1;9773;1;1;126.00.00;37;38;5;5;129.05.00;0;0;0;0;18;0;6;9;5;12.02;0;0;6;9;4;0,510416667;0;10.08;01.04;0,093055556;Dropout
1;9238;1;39;140.00.00;38;38;5;7;129.01.00;0;1;0;1;20;6;11;11;11;12.818.181.818.181.800;0;6;11;11;11;13.545.454.545.454.500;0;12.04;00.05;0,096527778;Graduate
1;9500;1;1;148.00.00;1;19;4;8;130.02.00;0;1;0;0;19;0;7;0;0;00.00;0;0;8;0;0;00.00;0;12.04;00.05;0,096527778;Dropout
1;9500;1;1;100.00.00;19;37;5;7;134.03.00;0;1;0;0;28;12;17;21;17;13.394.736.842.105.200;0;11;17;19;17;13.554.736.842.105.200;0;16.02;00.03;-0.92;Graduate
1;9238;1;1;151.00.00;37;1;9;9;138.04.00;0;1;0;1;20;0;6;8;6;14.25;0;0;6;8;6;11.00;0;12.07;03.07;-1.7;Graduate
1;8014;0;1;120.00.00;37;38;90;7;120.00.00;0;1;0;0;30;9;11;19;9;13.444.444.444.444.400;1;5;7;7;7;14.714.285.714.285.700;0;07.06;02.06;00.32;Dropout
1;9500;1;1;135.00.00;1;19;9;7;123.05.00;0;1;0;1;19;0;7;8;7;12.285.714.285.714.200;0;0;8;10;8;117.375;0;12.04;00.05;0,096527778;Graduate
1;9070;1;1;121.00.00;19;19;3;3;116.01.00;0;1;0;0;22;0;6;7;6;11.666.666.666.666.600;0;0;6;7;5;13.02;0;12.07;03.07;-1.7;Graduate
1;9254;1;1;116.00.00;38;38;5;8;110.08.00;0;1;0;0;18;0;6;8;6;12.166.666.666.666.600;0;0;6;6;6;13.05;0;11.01;00.06;02.02;Graduate
1;9853;1;1;147.00.00;37;37;9;9;142.08.00;0;1;0;0;23;0;6;11;2;10.00;0;0;6;15;2;11.00;0;07.06;02.06;00.32;Dropout
1;9070;1;1;160.00.00;1;19;5;7;155.05.00;0;1;0;0;18;0;6;6;6;14.00;0;0;6;6;6;15.00;0;11.01;00.06;02.02;Graduate
1;9853;1;1;133.00.00;37;19;7;7;126.07.00;0;1;0;0;18;0;6;9;5;11.833.333.333.333.300;0;0;6;6;4;12.00;0;15.05;02.08;-4.06;Enrolled
2;9773;1;19;100.00.00;37;37;0;0;163.05.00;0;0;1;0;50;0;6;7;1;15.00;0;0;5;12;0;00.00;0;10.08;01.04;0,093055556;Dropout
1;171;1;1;151.00.00;3;3;2;5;161.09.00;0;1;0;1;19;0;0;0;0;00.00;0;0;0;0;0;00.00;0;13.09;-0.3;0,054861111;Graduate
1;9254;1;1;124.00.00;19;38;9;9;123.03.00;0;1;0;0;22;0;6;7;6;10.833.333.333.333.300;0;0;6;6;6;10.666.666.666.666.600;0;13.09;-0.3;0,054861111;Graduate
1;9238;1;39;140.00.00;1;1;4;6;137.05.00;0;1;0;1;23;3;6;7;6;13.142.857.142.857.100;0;2;6;6;6;14.00;0;12.04;00.05;0,096527778;Graduate
1;9085;1;1;170.00.00;1;1;4;5;166.06.00;0;0;0;1;20;2;5;8;5;14.04;1;0;5;6;5;14.00;0;12.07;03.07;-1.7;Dropout
4;9238;1;19;133.01.00;37;37;9;10;103.05.00;0;0;0;0;44;0;6;0;0;00.00;0;0;6;0;0;00.00;0;13.09;-0.3;0,054861111;Dropout
4;9003;1;19;133.01.00;37;37;9;9;110.00.00;0;1;1;0;49;6;12;17;7;12.00;0;3;12;19;9;1.122.222.222.222.220;0;15.05;02.08;-4.06;Graduate
2;9991;0;1;100.00.00;37;37;9;9;128.02.00;0;1;1;0;46;6;10;13;9;12.02;0;4;10;12;10;12.08;0;07.06;02.06;00.32;Graduate
1;9085;1;39;120.00.00;37;37;1;9;137.07.00;0;0;1;0;41;3;3;3;3;12.333.333.333.333.300;0;2;2;2;2;11.00;0;12.04;00.05;0,096527778;Dropout
1;9500;1;1;133.00.00;38;19;9;8;128.08.00;0;1;1;0;18;0;7;8;7;118.375;0;0;8;9;8;1.248.125;0;13.09;-0.3;0,054861111;Graduate
3;9991;0;1;120.00.00;37;1;9;2;170.00.00;0;1;1;0;43;0;5;5;5;11.08;0;0;5;6;5;14.00;0;09.04;-0.8;-3.12;Graduate
4;9147;1;19;133.01.00;37;37;9;7;116.04.00;0;0;1;0;70;0;5;5;0;00.00;0;0;5;9;0;00.00;0;10.08;01.04;0,093055556;Dropout
4;9130;1;19;133.01.00;37;38;9;4;100.09.00;0;1;1;0;48;0;6;0;0;00.00;0;0;6;0;0;00.00;0;15.05;02.08;-4.06;Dropout
2;9003;1;1;133.01.00;37;37;9;7;136.00.00;0;1;1;0;41;18;19;19;19;1.268.421.052.631.570;0;12;13;13;13;12.384.615.384.615.300;0;15.05;02.08;-4.06;Graduate
1;9254;1;1;140.00.00;19;19;9;3;130.00.00;0;1;1;0;21;0;6;8;6;12.571.428.571.428.500;0;0;6;10;4;13.00;0;12.07;03.07;-1.7;Enrolled
1;33;1;1;100.00.00;38;37;9;8;100.00.00;0;0;1;0;35;0;7;18;3;11.25;0;0;7;7;0;00.00;0;16.02;00.03;-0.92;Dropout
2;9130;1;19;133.01.00;2;1;2;9;157.00.00;0;1;1;0;44;1;5;13;4;14.00;3;1;5;9;4;15.05;2;10.08;01.04;0,093055556;Graduate
1;9147;1;1;143.00.00;3;1;5;5;152.01.00;0;1;1;0;18;0;5;15;4;13.333.333.333.333.300;0;0;5;6;2;13.05;0;13.09;-0.3;0,054861111;Dropout
2;8014;0;1;165.00.00;37;37;0;0;162.09.00;0;1;1;0;45;0;6;7;6;13.666.666.666.666.600;0;0;6;6;6;13.666.666.666.666.600;0;07.06;02.06;00.32;Graduate
1;9254;1;1;154.00.00;3;1;2;1;137.02.00;0;1;1;0;20;0;6;12;3;10.00;0;0;6;9;5;10.08;0;15.05;02.08;-4.06;Enrolled
1;9003;1;39;140.00.00;1;38;9;1;140.00.00;0;1;1;0;22;0;6;12;5;12.06;0;0;6;11;6;11.714.285.714.285.700;0;12.04;00.05;0,096527778;Graduate
1;9119;1;1;140.00.00;37;38;5;7;146.05.00;0;1;1;0;39;0;5;10;3;17.333.333.333.333.300;0;0;5;11;1;17.00;0;13.09;-0.3;0,054861111;Dropout
1;9085;1;39;130.00.00;2;2;6;6;130.00.00;0;0;1;0;20;2;6;10;5;13.02;0;1;6;21;3;12.00;0;12.04;00.05;0,096527778;Enrolled
2;9147;1;19;133.01.00;37;19;9;3;128.00.00;0;1;1;0;49;0;5;9;3;14.00;0;0;5;8;3;13.666.666.666.666.600;0;08.09;01.04;03.51;Dropout
1;9556;1;4;190.00.00;5;5;2;2;190.00.00;0;1;1;0;43;4;4;4;4;13.875;0;1;1;1;1;12.05;0;11.01;00.06;02.02;Dropout
2;9991;0;1;120.00.00;37;37;9;9;133.02.00;0;1;1;0;32;0;5;5;0;00.00;0;0;5;5;0;00.00;0;07.06;02.06;00.32;Dropout
